Program ISN,Program #,Task,Name,Task Level,Operation #,Call Task/Prg,Arg #,Variable
42,,"","BAT-BatchServer","Task Prefix",7,P# 45,1,"s_Onderhoud_Begindatum"
42,,"","BAT-BatchServer","Task Prefix",7,P# 45,2,"s_Onderhoud_BeginTijd"
42,,"","BAT-BatchServer","Task Prefix",7,P# 45,3,"s_Onderhoud_EindDatum"
42,,"","BAT-BatchServer","Task Prefix",7,P# 45,4,"s_Onderhoud_EindTijd"
42,,".1","Bounce","Record Suffix",49,P# 45,1,"s_Onderhoud_Begindatum"
42,,".1","Bounce","Record Suffix",49,P# 45,2,"s_Onderhoud_BeginTijd"
42,,".1","Bounce","Record Suffix",49,P# 45,3,"s_Onderhoud_EindDatum"
42,,".1","Bounce","Record Suffix",49,P# 45,4,"s_Onderhoud_EindTijd"
