Program ISN,﻿Program #,Task,Name,Task Level,Operation #,Call Task/Prg,Arg #,Variable
30,,"","MNU-Aanmaken Selectiefile","Event : E2.EC-Zoom",14,P# 15,1,"FD"
32,,"","MNU-Aanvragen Financiele info","Event : E2.EC-Zoom",14,P# 16,1,"ES"
33,,"","BAT-Verwerken koersen","Event : CheckPreviousQuote",13,T# 2,4,"GA"
33,,"","BAT-Verwerken koersen","Event : CheckPreviousQuote",13,T# 2,5,"GB"
33,,"","BAT-Verwerken koersen","Event : CheckPreviousQuote",13,T# 2,6,"GC"
33,,"","BAT-Verwerken koersen","Event : CheckPreviousQuote",13,T# 2,1,"FX"
33,,"","BAT-Verwerken koersen","Event : CheckPreviousQuote",13,T# 2,2,"FY"
33,,"","BAT-Verwerken koersen","Event : CheckPreviousQuote",13,T# 2,3,"FZ"
78,,".1","Instell_IB_Onderhoud scherm","Event : E2.EC-Zoom",44,P# 14,1,"v_DummyTabelNummer"
